Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Unit Cost,Details Link,Start URL
Beverages,Lotte Milkis Peach Can 250ml,250 ml,3.30,,,,,"<a href=""https://jgut.jayagrocer.com/products/lotte-milkis-peach-milk-soda-250ml-1?variant=42522360414369"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Lotte Milkis Strawberry Soda 250ml,250 ml,3.30,,,,,"<a href=""https://jgut.jayagrocer.com/products/lotte-milkis-strawberry-soda-250ml-1?variant=44917731262625"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Love Earth Nutri Oat-Mazing Instant Cereal Drink Blueberry Chia Seeds 28 x 12,,29.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/love-earth-nutri-oat-mazing-instant-cereal-drink-blueberry-chia-seeds-28-x-12?variant=44937034334369"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Love Earth Nutri Oat-Mazing Instant Cereal Drink Dark Chocolate 28 x 12,,29.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/love-earth-nutri-oat-mazing-instant-cereal-drink-dark-chocolate-28-x-12?variant=44937034367137"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Love Earth Nutri Oat-Mazing Instant Cereal Drink Soy Almond Nibs 28g x 12,28 g x 12,29.90,,,,2.49,"<a href=""https://jgut.jayagrocer.com/products/love-earth-nutri-oat-mazing-instant-cereal-drink-soy-almond-nibs-28g-x-12?variant=44937034399905"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Malee 100% Juice Guava 1L,1 liter,10.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/malee-guava-juice-1000ml-1?variant=42522486702241"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Malee 100% Mandarin Orange Juice with Pulp 1L,1 liter,10.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/malee-mandarin-o-juice-with-pulp-1l-1?variant=40940039700641"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Mamami Matcha Powder 80g,80 g,29.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/mamami-japanese-genmaicha-iri-matcha-powder-80g?variant=43885291241633"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold 100% Apple Juice 1L,1 liter,7.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-100-apple-juice-1l-1?variant=40939367530657"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold 100% Apple Juice 200ml x 3,200 ml x 3,6.80,,,,2.27,"<a href=""https://jgut.jayagrocer.com/products/marigold-100-juice-apple-200ml-x-4?variant=40940448645281"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold 100% Carrot and Mixed Fruit 1L,1 liter,7.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-100-carrot-mixed-fruits-juice-1l-1?variant=40939367334049"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold 100% Juice Orange 200ml x 3,200 ml x 3,6.80,,,,2.27,"<a href=""https://jgut.jayagrocer.com/products/marigold-100-juice-orange-200ml-x-4?variant=40940448546977"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold 100% Mixed Tropical Juice 1L,1 liter,7.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-100-mixed-tropical-juice-1l-1?variant=40940079874209"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold 100% Orange Juice 1L,1 liter,7.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-100-orange-juice-1l-1?variant=40939367563425"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold 100% Pear and Mixed Juice 1L,1 liter,7.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-100-pear-and-mixed-juice-1l-1l-1?variant=43029470675105"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold Evaporated Filled Milk 390g,390 g,3.70,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-evaporated-filled-milk-390g-1?variant=40939510464673"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold Full Cream UHT Milk 1L,1 liter,7.30,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-full-cream-uht-milk-1l-1?variant=40939510268065"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold Kopi And Teh Tarik Sweetened Creamer 500g,500 g,3.65,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-kopi-teh-tarik-505g-1?variant=40939510857889"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold Low Fat UHT Milk 1L,1 liter,7.30,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-low-fat-uht-milk-1l-1?variant=40939430903969"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold Peel Fresh Orange Juice Drink 2L,2 liter,13.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-peel-fresh-orange-juice-drink-2l-1?variant=40939148050593"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Marigold Vitaminsed Creamer 505g,505 g,3.85,,,,,"<a href=""https://jgut.jayagrocer.com/products/marigold-vitaminsed-creamer-505g-1?variant=40939921080481"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo 3 in 1 Act Go 33g x 14,33 g x 14,16.70,,,,1.19,"<a href=""https://jgut.jayagrocer.com/products/milo-3-in-1-act-go-33g-x-14?variant=44930459041953"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo 3 in 1 Chocolate Malt Drink 33g x 8,33 g x 8,9.95,,,,1.24,"<a href=""https://jgut.jayagrocer.com/products/milo-fuze-3-in-1-original-8sx33g-1?variant=40939681808545"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Actigen-E UHT Chocolate Drink 200ml x 6,200 ml x 6,12.50,,,,2.08,"<a href=""https://jgut.jayagrocer.com/products/milo-actigen-e-uht-chocolate-drink-200ml-x-7?variant=40939238850721"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Activ-Go Less Sugar Chocolate Malt Drink 27g x 10,27 g x 10,14.20,,,,1.42,"<a href=""https://jgut.jayagrocer.com/products/nestle-milo-less-sugar-27g-x-11?variant=40940367544481"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Activ-Go Nutripluz UHT 200ml x 6,200 ml x 6,12.50,,,,2.08,"<a href=""https://jgut.jayagrocer.com/products/milo-activ-go-nutripluz-uht-6sx200ml?variant=42689846870177"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Activ-Go Ready-to-Drink Chocolate Malt Drink 200ml x 5,200 ml x 5,10.20,,,,2.04,"<a href=""https://jgut.jayagrocer.com/products/milo-chocolate-malt-drink-200ml-x-7?variant=40939450433697"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Cereal Chocolate Malt Drink 35g x 10,35 g x 10,14.20,,,,1.42,"<a href=""https://jgut.jayagrocer.com/products/milo-cereal-chocolate-malt-drink-35g-x-11?variant=43821235175585"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Chocolate Malt Drink 400g,400 g,9.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/milo-chocolate-malt-drink-400g-1?variant=40939179081889"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Ready-to-Drink 1L,1 liter,8.25,,,,,"<a href=""https://jgut.jayagrocer.com/products/milo-malt-chocolate-drink-1l-1?variant=43029462515873"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Milo Softpack 900g,900 g,23.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/milo-soft-pack-1kg-2?variant=43029461958817"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Classic 8 Dried Freeze 100g,100 g,29.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/moccona-classic-8-dried-freeze-100g?variant=41974992306337"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Classic Dark Roast Freeze 8 Coffee 200g,200 g,49.99,51.90,1.91,3.70,,"<a href=""https://jgut.jayagrocer.com/products/moccona-classic-dark-roast-freeze-8-coffee-200g?variant=43366314246305"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Classic Medium Roast 5 Coffee 100g,100 g,29.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/moccona-classic-medium-roast-5-coffee-100g-1?variant=40940329828513"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Classic Medium Roast Coffee 50g,50 g,16.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/moccona-classic-medium-roast-coffee-50g-1?variant=43863106715809"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Coffee Indulgence 100g,100 g,32.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/moccona-indulgence-coffee-100g-1?variant=40939288264865"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Espresso Style Freeze Dried 10 Coffee 200g,200 g,49.99,51.90,1.91,3.70,,"<a href=""https://jgut.jayagrocer.com/products/moccona-espresso-style-freeze-dried-10-coffee-200g?variant=43366314279073"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Freeze Dried Instant Coffee Classic Decaffeinated 100g,100 g,29.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/moccona-classic-decaf-100g?variant=41974963339425"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Moccona Roasted Hazelnut Freeze Dried Coffee 95g,95 g,32.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/moccona-roasted-hazelnut-freeze-dried-coffee-95g?variant=43383587307681"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Monster Energy Drink Zero Sugar Ultra 355ml,355 ml,4.99,5.90,0.91,15.40,,"<a href=""https://jgut.jayagrocer.com/products/monster-ultra-355ml?variant=42597287231649"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Monster Energy Original (South Africa) 500ml,500 ml,9.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/monster-energy-original-south-africa-500ml?variant=44927242305697"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Monster Energy Papillon 355ml,355 ml,4.99,5.90,0.91,15.40,,"<a href=""https://jgut.jayagrocer.com/products/monster-energy-papillon-355ml?variant=44941253214369"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Monster Energy Ultra Rosa Drink 500ml,500 ml,11.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/monster-energy-ultra-rosa-drink-500ml?variant=43432809889953"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Monster Energy Ultra Strawberry Dreams (UK) 500ml,500 ml,14.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/monster-energy-ultra-strawberry-dreams-uk-500ml?variant=44952127307937"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Monster Ultra Paradise 355ml,355 ml,4.99,5.90,0.91,15.40,,"<a href=""https://jgut.jayagrocer.com/products/monster-ultra-paradise-355ml?variant=44932583391393"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Mr Hainan Lao Coffee O Mixture Bags with Sugar Added 460g,460 g,9.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/mr-hainan-lao-coffee-o-mixture-bags-with-sugar-added-460g-1?variant=42522361987233"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Mr Hainan Lao White Coffee Instant Premix 40g x 15,40 g x 15,14.90,,,,0.99,"<a href=""https://jgut.jayagrocer.com/products/mr-hainan-lao-white-coffee-instant-premix-40g-x-16?variant=42522475298977"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe 3 in 1 Original Coffee 18g x 25,18 g x 25,19.20,,,,0.77,"<a href=""https://jgut.jayagrocer.com/products/nescafe-3-in-1-original-coffee-18g-x-25?variant=41918945493153"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe 3 in 1 Rich Instant Coffee 18g x 25,18 g x 25,19.20,,,,0.77,"<a href=""https://jgut.jayagrocer.com/products/nescafe-3-in-1-rich-instant-coffee-18g-x-25?variant=43886992785569"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Blend & Brew 3 In 1 Instant White Coffee 32g x 15,32 g x 15,19.20,,,,1.28,"<a href=""https://jgut.jayagrocer.com/products/nescafe-blend-brew-3-in-1-instant-white-coffee-32g-x-16?variant=42522344063137"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Blend & Brew Mild 3 in 1 Instant Coffee 18g x 25,18 g x 25,19.20,,,,0.77,"<a href=""https://jgut.jayagrocer.com/products/nescafe-3-in-1-mild-18g-x-25?variant=42294690971809"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Classic (Refill)  50g,50 g,8.40,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-classic-refill-pack-50g-1?variant=42530734637217"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Classic Coffee 200g,200 g,34.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-classic-coffee-200g-1?variant=40939448762529"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Classic Coffee 50g,50 g,10.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-classic-coffee-50g-1?variant=43029462057121"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Classic Coffee Refill 200g,200 g,27.70,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-classic-coffee-refill-200g-1?variant=40939181310113"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Classic Decaf Coffee 100g,100 g,22.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-classic-decaf-coffee-100g-1?variant=40939438866593"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Classic Instant Coffee 100g,100 g,18.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-classic-coffee-100g-1?variant=40939181867169"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,"Nescafe Dolce Gusto Americano Coffee Pods pack, 16pcs",16 pcs,32.90,,,,2.06,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-americano-coffee-pods-16pcs-pack?variant=43337875259553"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Dolce Gusto Cafe Au Lait Coffee Capsules 160g,160 g,33.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-cafe-au-lait-160g-1?variant=40940069879969"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,"Nescafe Dolce Gusto Cafe Au Lait Uk pack, 16pcs",16 pcs,32.90,,,,2.06,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-cafe-au-lait-16pcs-pack?variant=43337875357857"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Dolce Gusto Cappuccino Capsules 200g,200 g,33.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-cappuccino-200g-1?variant=40939423727777"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Dolce Gusto Chococino Capsules 270.4g,270.4 g,33.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-chococino-270-4g-1?variant=41709780435105"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Dolce Gusto Flat White Coffee Capsules 144g,144 g,33.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-flat-white-144g?variant=41709789184161"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Dolce Gusto Grande Intenso Coffee Capsules 160g,160 g,33.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-grande-intenso-160g-1?variant=40940081512609"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Dolce Gusto Latte Macchiato Coffee Capsules 194.4g,194.4 g,33.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-dolce-gusto-latte-macchiato-194-4g-1?variant=40939423760545"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold 2 in 1 Cafe White Coffee 16g x 12,16 g x 12,17.90,,,,1.49,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-2-in-1-cafe-white-coffee-16g-x-12?variant=44680832352417"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Blend 100g,100 g,28.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-blend-100g-1?variant=40939181965473"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Blend Coffee 200g,200 g,50.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-blend-coffee-200g-1?variant=40939182981281"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Blend Soluble Coffee 50g,50 g,16.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-blend-50g-1?variant=43029462089889"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Creamy Latte 31g x 12,31 g x 12,17.90,,,,1.49,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-creamy-latte-12sx31g?variant=40940298698913"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Decaf 100g,100 g,30.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-blend-decaf-100g-1?variant=40939367268513"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Latte 240ml,240 ml,4.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-latte-240ml?variant=44941461782689"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Refill Pack 170g,170 g,37.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-blend-coffee-refill-170g-1?variant=40940002410657"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Gold Stickbox  2g x 20,2 g x 20,14.20,,,,0.71,"<a href=""https://jgut.jayagrocer.com/products/nescafe-gold-40g-1?variant=42530941337761"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Iced Cappuccino 500ml,500 ml,5.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-iced-cappuccino-500ml?variant=42689852637345"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Kopi O Coffee Sticks 16g x 15,16 g x 15,11.50,,,,0.77,"<a href=""https://jgut.jayagrocer.com/products/nescafe-kopi-o-coffee-sticks-16g-x-15?variant=43383587831969"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Original Coffee Can 240ml,240 ml,13.98,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-original-milk-coffee-drink-240ml-1?variant=40939224858785"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Ready-to-Drink Iced Caffe Latte 500ml,500 ml,5.20,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-ready-to-drink-iced-caffe-latte-500ml?variant=43886256062625"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Ready-to-Drink Kopi O Coffee 240ml,240 ml,3.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-ready-to-drink-kopi-o-coffee-240ml?variant=44950421799073"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Ready-to-Drink Latte Coffee 240ml,240 ml,3.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-latte-milk-coffee-drink-240ml-1?variant=43029466841249"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nescafe Ready-to-Drink Mocha Coffee 240ml,240 ml,3.00,,,,,"<a href=""https://jgut.jayagrocer.com/products/nescafe-ready-to-drink-mocha-coffee-240ml?variant=44950417670305"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nestle Australia Milo Chocolate Malt Drink 1.1kg,1.1 kg,52.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/nestle-milo-1-1kg-1?variant=40940452544673"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nestle Everday Milk Powder Softpack 800g,800 g,29.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/nestle-everday-milk-powder-softpack-800g?variant=44920551342241"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nestle Every Day Milk Powder 500g,500 g,18.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/nestle-everyday-milk-powder-550g-1?variant=40939415732385"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nestle Kit Kat Hot Chocolate Premix 33g x 10,33 g x 10,13.99,15.90,1.91,12.00,1.40,"<a href=""https://jgut.jayagrocer.com/products/nestle-kit-kat-hot-chocolate-premix-33g-x-10?variant=44779417010337"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nestle Milo 30% Less Sugar 395g,395 g,36.90,,,,,"<a href=""https://jgut.jayagrocer.com/products/nestle-milo-30-less-sugar-395g?variant=43889628905633"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nestle Milo Activ-Go Soft Pack 1.8kg,1.8 kg,42.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/milo-soft-pack-2kg-2?variant=40939179147425"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Nestle Milo Activ-Go Soft Pack 200g,200 g,5.50,,,,,"<a href=""https://jgut.jayagrocer.com/products/milo-soft-pack-200g-1?variant=40939178426529"" target=""_blank"">Link</a>","<a href=""https://jgut.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
