Start URL,Category,Product,Price,Slash Price,Details Link
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Enchanteur Perfum Talcum Alluring Scent 125g,RM 8.10,,https://jgsj.jayagrocer.com/products/enchanteur-perfum-talcum-alluring-scent-125g?variant=50095326331047
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Enchanteur Perfumed Talc Charm 125g,RM 8.10,,https://jgsj.jayagrocer.com/products/enchanteur-perfumed-talc-charm-125g?variant=50095324299431
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Gatsby Water Gel Wet and Hard 200ml,RM 17.90,,https://jgsj.jayagrocer.com/products/gatsby-water-gel-wet-and-hard-200ml?variant=50095321284775
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Eagle Green Medicated Oil 12ml,RM 8.67,,https://jgsj.jayagrocer.com/products/eagle-green-medicated-oil-12ml?variant=50091880513703
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Safi Syampu Shayla Licin Trurus 320ml,RM 14.30,,https://jgsj.jayagrocer.com/products/safi-syampu-shayla-licin-trurus-320ml?variant=50091878449319
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Safi Syampu Shayla Segar Bermaya 320ml,RM 14.30,,https://jgsj.jayagrocer.com/products/safi-syampu-shayla-segar-bermaya-320ml?variant=50090217767079
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Darlie Toothpaste 225g x 2,RM 23.90,,https://jgsj.jayagrocer.com/products/darlie-toothpaste-225g-x-2?variant=49813634744487
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Colgate Optic White Purple Toothpaste Twinpack 100g x 2,RM 27.39,,https://jgsj.jayagrocer.com/products/colgate-optic-white-purple-toothpaste-twinpack-100g-x-2?variant=46753951350951
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Hisamitsu Bye-Bye Fever for Babies 1pack,RM 12.10,,https://jgsj.jayagrocer.com/products/hisamitsu-bye-bye-fever-for-babies-1pack-1?variant=41612279808167
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Bad Lab Slick Rick Hair Gel 150g,RM 18.90,,https://jgsj.jayagrocer.com/products/bad-lab-slick-rick-styling-hair-water-gel-150ml-1?variant=41611858477223
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Gatsby Water Gloss Hard 170g,RM 8.50,,https://jgsj.jayagrocer.com/products/gatsby-water-gloss-hard-wet-look-hair-gel-170g-1?variant=41612239798439
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Colgate Max Fresh Cool Mint Toothpaste 160g x 2,RM 23.99,,https://jgsj.jayagrocer.com/products/colgate-max-fresh-cool-mint-toothpaste-160g-x-3?variant=41611929780391
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen 3D Matt Clay Effortless Grunge 70g,RM 18.90,,https://jgsj.jayagrocer.com/products/ubermen-3d-matt-clay-effortless-grunge-70g?variant=47963845525671
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Garnier Men Acno Fight Scrub in Foam 100ml,RM 21.90,,https://jgsj.jayagrocer.com/products/garnier-men-acno-fight-scrub-in-foam-100ml-1?variant=41612311363751
