Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Unit Cost,Details Link,Start URL
Beverages,Remedy Organic Kombucha Peach 250ml,250 ml,8.40,,,,,"<a href=""https://jgsj.jayagrocer.com/products/remedy-organic-kombucha-peach-250ml-1?variant=41611928699047"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Resan Instant Multigrain With Tiger Milk Mushroom 30g x 12,30 g x 12,38.90,,,,3.24,"<a href=""https://jgsj.jayagrocer.com/products/resan-instant-multigrain-with-tiger-milk-mushroom-30g-x-12?variant=45967738929319"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Resan Instant Soymilk With Rose Petal and Kacip Fatimah 25g x 12,25 g x 12,38.90,,,,3.24,"<a href=""https://jgsj.jayagrocer.com/products/resan-instant-soymilk-with-rose-petal-and-kacip-fatimah-25g-x-12?variant=46614794502311"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Resan Matchatte With Tiger Milk Mushroom 20g x 12,20 g x 12,38.90,,,,3.24,"<a href=""https://jgsj.jayagrocer.com/products/resan-matchatte-with-tiger-milk-mushroom-20g-x-12?variant=46614796009639"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Resan Soymilk Powder With Tiger Milk Mushroom 25g x 12,25 g x 12,38.90,,,,3.24,"<a href=""https://jgsj.jayagrocer.com/products/resan-soymilk-powder-with-tiger-milk-mushroom-25g-x-12?variant=46614796107943"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Revive 320ml,320 ml,1.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/revive-original-isotonic-drink-320ml-1?variant=41612069372071"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Rhymba Hills Exquisite Blends Tea Sampler Pack 21g,21 g,17.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rhymba-hills-exquisite-blends-tea-sampler-pack-21g-1?variant=41612335939751"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Rhymba Hills Exquisite Blends Tea Sampler Pack 42g,42 g,37.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rhymba-hills-exquisite-blends-tea-sampler-pack-42g-1?variant=42758996263079"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Rhymba Hills Lemongrass Blend Tea 20g,20 g,17.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rhymba-hills-lemongrass-blend-tea-20g-1?variant=41612335808679"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Blackcurrant Jelly Drink Pouch 160ml,160 ml,3.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-mobile-jelly-170ml?variant=42876190621863"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Mobile Regular 330ml,330 ml,3.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-regular-blackcurrant-drink-330ml-1?variant=41612371820711"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Mobile Strawberry 330ml,330 ml,3.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-mobile-strawberry-330ml?variant=44611700916391"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Pet Regular 350ml,350 ml,4.00,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-regular-blackcurrant-drink-500ml-1?variant=41612086444199"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Regular 2L,2 liter,27.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-regular-2lit-1?variant=42765908902055"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Regular 600ml,600 ml,10.95,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-regular-600ml?variant=44611639738535"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Regular Blackcurrant Drink 200ml x 6,200 ml x 6,13.20,,,,2.20,"<a href=""https://jgsj.jayagrocer.com/products/ribena-regular-blackcurrant-drink-200ml-x-7?variant=41612128714919"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Regular Blackcurrant Drink 850ml,850 ml,15.60,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-regular-blackcurrant-drink-1l-1?variant=41612127502503"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Sparkling Blackcurrant Drink 320ml,320 ml,18.20,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-lightly-sparkling-blackcurrant-fruit-drink-325ml-1?variant=43251851296935"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Ribena Strawberry Cordials 850ml,850 ml,15.60,,,,,"<a href=""https://jgsj.jayagrocer.com/products/ribena-strawberry-1000ml?variant=42876071837863"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Rida 100% Real Pineapple Fruit Juice 250ml,250 ml,25.00,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rida-100-real-pineapple-fruit-juice-250ml-1?variant=41611868012711"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Robert Timms Extra Dark Roasted Granulated Coffee 100g,100 g,24.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/the-house-of-robert-timms-premium-full-bodied-granulated-coffee-100g-1?variant=41612443713703"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Robinsons Apple and Blackcurrant (No Added Sugar) 1L,1 liter,15.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/robinsons-apple-blackcurrant-1l-1?variant=41612497485991"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Robinsons Squash No Added Sugar Fruit Orange Soft Drink 1L,1 liter,15.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/robinsons-real-fruit-orange-soft-drink-1l-1?variant=41612255264935"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Robinsons Squash No Added Sugar Soft Fruits Drink 1L,1 liter,15.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/robinsons-real-fruit-summer-fruits-soft-drink-1l-1?variant=41612255658151"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Rokeby Farms Dutch Chocolate Honeycomb 425ml,425 ml,14.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rokeby-farms-dutch-chocolate-honeycomb-425ml?variant=46822104006823"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Rokeby Farms Protein Smoothie Dutch Chocolate 425ml,425 ml,14.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rokeby-farms-whole-protein-dutch-chocolate-breakfast-smoothie-425ml-1?variant=42740676952231"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Rokeby Farms Smoothie Vanilla Wafer 425ml,425 ml,14.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rokeby-farms-smoothie-vanilla-wafer-425ml?variant=45847103766695"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,"Rokeby Farms Whole Protein Banana, Honey & Cinnamon 425ml",425 ml,14.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/rokeby-farms-whole-protein-banana-honey-cinnamon-425ml-1?variant=41612144312487"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,S.Pellegrino Sparkling Mineral Water 1L,1 liter,11.20,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-sparkling-water-1l-1?variant=41612349669543"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,S.Pellegrino Sparkling Mineral Water 500ml,500 ml,7.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-sparkling-mineral-water-500ml-1?variant=41612349898919"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sacred Hill Shiraz Cabernet 750ml,750 ml,59.88,76.90,17.02,22.10,,"<a href=""https://jgsj.jayagrocer.com/products/sacred-hill-shiraz-cabernet-750ml?variant=47250781536423"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sainsbury's Colombian Lungo Coffee Pods 52g x 10,52 g x 10,14.90,,,,1.49,"<a href=""https://jgsj.jayagrocer.com/products/sainsburys-colombian-lungo-coffee-pods-52g-x-10?variant=46184623112359"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,"Sainsbury's Extra Strong Red Label Tea Bags pack, 80pcs",80 pcs,17.50,,,,0.22,"<a href=""https://jgsj.jayagrocer.com/products/sainsburys-extra-strong-tea-bags-80s?variant=45667486433447"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sainsbury's Rich Roast Instant Coffee Granules 200g,200 g,34.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sainsburys-r-roast-in-coff-granule-200g?variant=45667485843623"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,"Sainsburys Gold Label Tea Bags pack, 80pcs",80 pcs,19.50,,,,0.24,"<a href=""https://jgsj.jayagrocer.com/products/sainsburys-gold-label-tea-bags-80pcs-pack?variant=46316503695527"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sainsburys Gold Roast Decaf Instant Coffee 200g,200 g,42.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sainsburys-gold-roast-decaf-instant-coffee-200g?variant=46316503662759"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sainsburys Gold Roast Instant Coffee 200g,200 g,39.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sainsburys-gold-roast-instant-coffee-200g?variant=44390124421287"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sainsburys Taste The Difference Espresso Coffee Pods Capsule 52g,52 g,14.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sainbsury-espresso-coffee-pods-52g-x-10?variant=46184623145127"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,San Pellegrino Aranciata Rossa Sparkling Blood Orange Drink 330ml,330 ml,7.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-aranciata-rossa-sparkling-blood-orange-drink-330ml-1?variant=41612514787495"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,San Pellegrino Aranciata Sparkling Orange Juice (Can) 330ml,330 ml,7.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-aranciata-sparkling-orange-juice-330ml-1?variant=41611694440615"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,San Pellegrino Clementina (Can) 330ml,330 ml,7.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-clementina-can-330ml?variant=47117138133159"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,San Pellegrino Limonata Sparkling Lemon Drink (Can) 330ml,330 ml,7.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-limonata-sparkling-lemon-drink-330ml-1?variant=41611700961447"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,San Pellegrino Pompelmo-Grapefruit Drink (Can) 330ml,330 ml,7.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-pompelmo-grapefruit-drink-can-330ml-1?variant=41612141363367"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,San Pellegrino Sparkling Natural Mineral Water 250ml,250 ml,40.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-sparkling-natural-mineral-water-250ml-1?variant=41611898814631"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,San Pellegrino Sparkling Natural Mineral Water 750ml,750 ml,11.20,,,,,"<a href=""https://jgsj.jayagrocer.com/products/san-pellegrino-sparkling-natural-mineral-water-750ml-1?variant=41611899011239"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sanitarium So Good Almond Extra Creamy 1L,1 liter,12.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sanitarium-so-good-almond-extra-creamy-1l?variant=48498710904999"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sanitarium So Good Barista Edition Almond Milk 1L,1 liter,14.99,15.90,0.91,5.70,,"<a href=""https://jgsj.jayagrocer.com/products/sanitarium-so-good-barista-almd-milk-1l?variant=42876156706983"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sanitarium So Good Barista Edition Soy Milk 1L,1 liter,15.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sanitarium-so-good-barista-soy-milk-1lit?variant=42876164341927"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sanitarium So Good Lite Soy Milk 1L,1 liter,9.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sanitarium-so-good-long-life-lite-soy-milk-1l-1?variant=41612343869607"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sanitarium So Good Oat Extra Creamy 1L,1 liter,9.99,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sanitarium-so-good-oat-extra-creamy-1l?variant=47916281757863"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sanitarium So Good Regular Soy Milk 1L,1 liter,9.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sanitarium-so-good-long-life-regular-soy-milk-1l-1?variant=41612343607463"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Seasons Chrysanthenum Tea 1L,1 liter,2.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/f-n-seasons-nutriwell-chrysanthemum-tea-1l-1?variant=41612491325607"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Seasons Chrysanthenum Tea 300ml,300 ml,1.65,,,,,"<a href=""https://jgsj.jayagrocer.com/products/seasons-chrysanthenum-tea-300ml?variant=49385181184167"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Seasons Grass Jelly 300ml,300 ml,1.65,,,,,"<a href=""https://jgsj.jayagrocer.com/products/f-n-seasons-nutriwell-grass-jelly-drink-300ml-1?variant=41612045844647"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Seasons Ready-to-Drink Ice Lemon Tea 380ml,380 ml,1.95,,,,,"<a href=""https://jgsj.jayagrocer.com/products/season-ice-lemon-tea-380ml?variant=42524543221927"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Seoul Milk Apple Juice Mini Pouch 100ml,100 ml,4.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/seoul-milk-apple-juice-mini-pouch-100ml?variant=45839924691111"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Seoul Milk Grape Juice Mini Pouch 100ml,100 ml,4.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/seoul-milk-grape-juice-mini-pouch-100ml?variant=45839924723879"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Simplot French Fries Crinkle Cut 1kg,1 kg,15.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/simplot-french-fries-crinkle-cut-1kg-1?variant=41612523569319"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Simplot Shoestring French Fries 1kg,1 kg,15.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/simplot-shoestring-french-fries-1kg-1?variant=41612526649511"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Simplot Straight Cut French Fries 1kg,1 kg,15.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/simplot-straight-cut-french-fries-1kg-1?variant=41612523634855"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,So Good High Protein Almond Milk 1L,1 liter,14.99,16.90,1.91,11.30,,"<a href=""https://jgsj.jayagrocer.com/products/so-good-high-protein-almond-milk-1l?variant=46210705784999"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sole Sparkling Mineral Water 1L,1 liter,12.20,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sole-sparkling-mineral-water-1l-1?variant=41612446302375"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sole Still Natural Mineral Water 1L,1 liter,12.20,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sole-still-natural-mineral-water-1l-1?variant=41612446204071"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Solo Lemon Energy Drink 250ml,250 ml,7.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/solo-lemon-energy-drink-250ml?variant=49385623257255"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Solo Original Lemon Carbonated Drink 2L,2 liter,19.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/solo-original-lemon-carbonated-drink-2l-1?variant=41612354093223"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Solo Original Lemon Carbonated Drink Can 375ml,375 ml,6.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/solo-original-lemon-carbonated-drink-can-375ml-1?variant=41611925520551"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Solo Original Lemon Flavour Zero Sugar Soft Drink 375ml,375 ml,6.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/solo-original-lemon-flavour-zero-sugar-soft-drink-375ml?variant=43570756190375"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Soyfresh Soya Milk Natural 1L,1 liter,4.30,,,,,"<a href=""https://jgsj.jayagrocer.com/products/soyfresh-soya-milk-natural-1l-1?variant=41612095750311"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Soyfresh Soya Milk No Sugar Added with Calcium 1L,1 liter,5.35,,,,,"<a href=""https://jgsj.jayagrocer.com/products/soyfresh-soya-milk-1l-1?variant=47054726856871"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sprite 320ml,320 ml,2.20,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sprite-carbonated-drink-320ml-1?variant=41611905269927"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sprite Carbonated Drink 1.5L,1.5 liter,4.40,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sprite-carbonated-drink-1-5l-1?variant=41612034244775"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sprite Carbonated Drink 500ml,500 ml,2.40,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sprite-carbonated-drink-500ml-1?variant=41612034015399"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sprite Lemon Plus Zero Sugar 1.5L,1.5 liter,4.40,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sprite-lemon-plus-zero-sugar-1-5l?variant=46799851225255"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sprite Lemon Plus Zero Sugar 320ml,320 ml,2.20,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sprite-lemon-plus-zero-sugar-320ml?variant=47117132365991"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sprite Mini Can Pack 180ml x 6,180 ml x 6,12.90,,,,2.15,"<a href=""https://jgsj.jayagrocer.com/products/sprite-mini-can-pack-180ml-x-7?variant=41612001607847"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Sprite Zero 1.5L,1.5 liter,4.40,,,,,"<a href=""https://jgsj.jayagrocer.com/products/sprite-zero-1-5l?variant=43570759991463"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Spritzer Distilled Water 1.25L,1.25 liter,2.60,,,,,"<a href=""https://jgsj.jayagrocer.com/products/spritzer-distilled-water-1-5l-1?variant=41612370575527"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Spritzer Distilled Water 550ml,550 ml,1.50,,,,,"<a href=""https://jgsj.jayagrocer.com/products/spritzer-distilled-water-600ml-1?variant=41612361564327"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Spritzer Mineral Water 550ml,550 ml,1.40,,,,,"<a href=""https://jgsj.jayagrocer.com/products/spritzer-mineral-water-600ml-1?variant=41612360745127"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Spritzer Sparkling Lemon Mineral Water 400ml,400 ml,2.10,,,,,"<a href=""https://jgsj.jayagrocer.com/products/spritzer-sparkling-lemon-mineral-water-400ml?variant=45967744630951"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Spritzer Sparkling Mineral Water 1L,1 liter,3.90,,,,,"<a href=""https://jgsj.jayagrocer.com/products/spritzer-sparkling-natural-mineral-water-1l-1?variant=41612060426407"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Spritzer Sparkling Mineral Water 400ml,400 ml,2.10,,,,,"<a href=""https://jgsj.jayagrocer.com/products/spritzer-sparkling-mineral-water-400ml?variant=44778868113575"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Spritzer Sparkling Sea Salt & Citron 400ml,400 ml,2.10,,,,,"<a href=""https://jgsj.jayagrocer.com/products/spritzer-sparkling-sea-salt-citron-400ml?variant=49383098286247"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Starbuck Espresso Roast Dark Roast Whole Bean 200g,200 g,30.00,,,,,"<a href=""https://jgsj.jayagrocer.com/products/starbucks-espresso-roast-ground-coffee-200g-1?variant=41611945050279"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Starbucks Caffe' Verona Dark Roast Ground Coffee 200g,200 g,30.00,,,,,"<a href=""https://jgsj.jayagrocer.com/products/starbucks-caffe-verona-dark-roast-ground-coffee-200g-1?variant=41611943739559"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Starbucks Cappucino 14g x 4,14 g x 4,13.20,,,,3.30,"<a href=""https://jgsj.jayagrocer.com/products/starbucks-cappucino-4x14g?variant=42525851451559"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
Beverages,Starbucks Dark Roast Tin 90g,90 g,38.70,,,,,"<a href=""https://jgsj.jayagrocer.com/products/starbucks-dark-roast-premium-instant-coffee-90g-1?variant=41611980800167"" target=""_blank"">Link</a>","<a href=""https://jgsj.jayagrocer.com/collections/beverages"" target=""_blank"">Start URL</a>"
