Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Unit Cost,Details Link,Start URL
Chilled &amp; Frozen,Cornetto Royale Unicornetto Ice Cream,134 ml,4.45,,,,,"<a href=""https://www.lotuss.com.my/en/product/cornetto-roy-unicornetto-134ml-74041002"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp10_Aro Frozen Blueberry,1 kg,193.90,,,,,"<a href=""https://www.lotuss.com.my/en/product/167739234"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp10_Aro Frozen Strawberry,1 kg,193.90,,,,,"<a href=""https://www.lotuss.com.my/en/product/167739165"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp10_Lotuss Crinkle Cut,1 kg,126.00,,,,,"<a href=""https://www.lotuss.com.my/en/product/167701169"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp10_Lotuss Salted Shoestring,1 kg,126.00,,,,,"<a href=""https://www.lotuss.com.my/en/product/167701151"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Assorted Mini Buns,450 g,93.00,,,,,"<a href=""https://www.lotuss.com.my/en/product/167701716"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Curry Puff,300 g,80.20,,,,,"<a href=""https://www.lotuss.com.my/en/product/167701566"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Golden Crumb Nugget,800 g,180.30,,,,,"<a href=""https://www.lotuss.com.my/en/product/167727251"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Hot + Spicy Tempura Nugget,800 g,180.30,,,,,"<a href=""https://www.lotuss.com.my/en/product/167727266"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Original Tempura Nugget,800 g,179.76,180.30,0.54,0.30,,"<a href=""https://www.lotuss.com.my/en/product/167727250"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Potato Curry Samosa,300 g,80.20,,,,,"<a href=""https://www.lotuss.com.my/en/product/167701557"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Spicy Wedges,750 g,95.33,,,,,"<a href=""https://www.lotuss.com.my/en/product/167701147"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Lotuss Vege Spring Roll,300 g,80.20,,,,,"<a href=""https://www.lotuss.com.my/en/product/167701558"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp12_Value Chicken Nuggets,1 kg,116.28,,,,,"<a href=""https://www.lotuss.com.my/en/product/167727249"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp24_Lotuss Roti Chapatti,10 x 40 g,123.15,,,,12.32,"<a href=""https://www.lotuss.com.my/en/product/167701525"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp24_Lotuss Roti Paratha Onion,5 x 75 g,123.15,,,,24.63,"<a href=""https://www.lotuss.com.my/en/product/167701522"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cp24_Lotuss Roti Paratha Plain,5 x 75 g,123.15,,,,24.63,"<a href=""https://www.lotuss.com.my/en/product/167701520"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Crispy Fried Chicken,,22.90,,,,,"<a href=""https://www.lotuss.com.my/en/product/75130286"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Cuttlefish Ball,160 g,4.39,,,,,"<a href=""https://www.lotuss.com.my/en/product/75117935"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dara Beef Burger,400 g,14.88,18.95,4.07,21.50,,"<a href=""https://www.lotuss.com.my/en/product/dara-beef-burger-400g-3279553"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dara Chicken Burger,400 g,11.88,15.49,3.61,23.30,,"<a href=""https://www.lotuss.com.my/en/product/dara-chic-burger-400g-3279561"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dara Lamb Burger,400 g,18.88,23.00,4.12,17.90,,"<a href=""https://www.lotuss.com.my/en/product/dara-lamb-burger-400g-3280039"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dimes 100% Pemegranate Juice,1 liter,17.40,,,,,"<a href=""https://www.lotuss.com.my/en/product/dimes-100-pemegranate-juice-1l-3500764"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dimes 100% Pineapple Juice,1 liter,17.40,,,,,"<a href=""https://www.lotuss.com.my/en/product/dimes-100-pineapple-juice-1l-3331490"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dimes 100% Tomato Juice,1 liter,12.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/dimes-100-tomato-juice-1l-3324281"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dimes Moments Squeezed Orange Juice,700 ml,18.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/dimes-pure-sqz-orange-juice-700ml-74235176"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dimes Pure Squeezed Pomegranate Juice,700 ml,18.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/dimes-pure-sqz-pomegranate-juice-700ml-74235214"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dione Chocolate Hazelnut,475 ml,25.98,29.80,3.82,12.80,,"<a href=""https://www.lotuss.com.my/en/product/75178449"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dione Mango-Passionfruit &Chia,475 ml,25.98,29.80,3.82,12.80,,"<a href=""https://www.lotuss.com.my/en/product/75178450"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dione Pistachio Sticks,3 x 90 ml,23.98,24.90,0.92,3.70,7.99,"<a href=""https://www.lotuss.com.my/en/product/75178637"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dione Salted Caramel Sticks,3 x 90 ml,24.90,,,,8.30,"<a href=""https://www.lotuss.com.my/en/product/75178638"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Double Chocolate Chip Cookie 200G (1071),,13.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/75136664"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dr. Oetker Ristorante Chicken Diavola Pizza,350 g,17.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/75021854"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dr. Oetker Ristorante Chicken Pepperoni Pizza,320 g,17.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/75021846"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Dr. Oetker Ristorante Pizza Chicken Hawaii,355 g,17.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/75021838"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Drumstick Vanilla And Chocolate Ice Cream 4 Cones X,110 ml,11.55,,,,,"<a href=""https://www.lotuss.com.my/en/product/nestle-drumstick-van-choc-loaded-4x110ml-1494929"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Eb Fish N Yuba,300 g,8.48,9.99,1.51,15.10,,"<a href=""https://www.lotuss.com.my/en/product/75046350"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Eb Fish Sandwich,500 g,12.88,15.29,2.41,15.80,,"<a href=""https://www.lotuss.com.my/en/product/75046342"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Eb My Daun Prawn Paste,130 g,11.88,15.29,3.41,22.30,,"<a href=""https://www.lotuss.com.my/en/product/75046164"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Eb Popcorn Chicken Original,380 g,12.55,,,,,"<a href=""https://www.lotuss.com.my/en/product/75126307"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Eb Steamboat 5 In 1,500 g,12.88,15.69,2.81,17.90,,"<a href=""https://www.lotuss.com.my/en/product/75045907"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Emborg Ugo Dessert Peach Passion,100 g,2.85,,,,,"<a href=""https://www.lotuss.com.my/en/product/75115287"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Emborg Ugo Dessert Raspberry,100 g,2.85,,,,,"<a href=""https://www.lotuss.com.my/en/product/75115205"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Emborg Ugo Dessert Strawberry,100 g,2.85,,,,,"<a href=""https://www.lotuss.com.my/en/product/75115206"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Boran Stick Black Bean Flavour,4 x 75 g,12.98,14.99,2.01,13.40,3.25,"<a href=""https://www.lotuss.com.my/en/product/75182389"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Boran Stick Black Sticky Rice & Taro Flavour,4 x 75 g,12.98,14.99,2.01,13.40,3.25,"<a href=""https://www.lotuss.com.my/en/product/75182390"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Boran Stick Sweetcorn Flavour,4 x 75 g,12.98,14.99,2.01,13.40,3.25,"<a href=""https://www.lotuss.com.my/en/product/75182388"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Boran Stick Thai Tea Flavour,7 x 75 g,12.98,14.99,2.01,13.40,1.85,"<a href=""https://www.lotuss.com.my/en/product/75182391"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Kimhan Stick Guava With Palm Sugar Sauce,4 x 75 g,16.98,18.99,2.01,10.60,4.25,"<a href=""https://www.lotuss.com.my/en/product/75182387"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Thai Fruit Stick Longan Flavour,4 x 65 g,12.98,14.99,2.01,13.40,3.25,"<a href=""https://www.lotuss.com.my/en/product/75182392"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Thai Fruit Stick Pineapple Flavour,4 x 65 g,12.98,14.99,2.01,13.40,3.25,"<a href=""https://www.lotuss.com.my/en/product/75182394"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Ete Thai Fruit Stick Strawberry Flavour,4 x 65 g,12.98,14.99,2.01,13.40,3.25,"<a href=""https://www.lotuss.com.my/en/product/75182393"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Chai Gor,350 g,11.49,,,,,"<a href=""https://www.lotuss.com.my/en/product/everbest-chai-gor-350gm-72308168"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Fresh Soy Chip,300 g,4.88,6.19,1.31,21.20,,"<a href=""https://www.lotuss.com.my/en/product/everbest-fresh-soy-chip-300gm-72308303"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Japanese Tofu Puff,500 g,13.00,,,,,"<a href=""https://www.lotuss.com.my/en/product/everbest-japanese-tofu-puff-500gm-72308370"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Plant Based Fried Chicken,400 g,17.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/75119828"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Plant Based Unagi,200 g,10.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/75119827"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Seafood Tofu,500 g,10.88,13.99,3.11,22.20,,"<a href=""https://www.lotuss.com.my/en/product/everbest-seafood-tofu-500gm-72308265"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Veg Dumpling,210 g,10.50,,,,,"<a href=""https://www.lotuss.com.my/en/product/everbest-veg-dumpling-210gm-72308206"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Veg Ku Loh Meat,500 g,11.88,15.00,3.12,20.80,,"<a href=""https://www.lotuss.com.my/en/product/everbest-veg-ku-loh-meat-500gm-72308214"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Veg Stewed Lamb,500 g,10.88,13.79,2.91,21.10,,"<a href=""https://www.lotuss.com.my/en/product/everbest-veg-stewed-lamb-500gm-72308230"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Veg Yuba Maki Roll,300 g,9.88,11.60,1.72,14.80,,"<a href=""https://www.lotuss.com.my/en/product/everbest-veg-yuba-maki-roll-300gm-72308273"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Vege 5 Spices Ball,500 g,17.29,,,,,"<a href=""https://www.lotuss.com.my/en/product/everbest-vege-5-spices-ball-500g-74426095"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Vege Prawn,320 g,13.00,,,,,"<a href=""https://www.lotuss.com.my/en/product/everbest-vege-prawn-320g-74426079"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Vege Roasted Chicken,450 g,11.89,,,,,"<a href=""https://www.lotuss.com.my/en/product/everbest-vege-roasted-chicken-450g-74426109"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Vegetable Spring Roll,450 g,10.88,13.69,2.81,20.50,,"<a href=""https://www.lotuss.com.my/en/product/everbest-spring-roll-450gm-72308257"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Vegetarian Drumstick S,280 g,12.29,,,,,"<a href=""https://www.lotuss.com.my/en/product/74865668"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Everbest Zi Zhu Fish,500 g,10.30,,,,,"<a href=""https://www.lotuss.com.my/en/product/everbest-zi-zhu-fish-500gm-72308354"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,F/Crab Egg Yolk,500 g,15.19,,,,,"<a href=""https://www.lotuss.com.my/en/product/75123410"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm Best Chicken Cocktail Black Pepper,500 g,12.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/farm-best-chic-ccktail-blck-pepper-500g-70098921"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm Fresh Soy Milk Original,1 liter,7.30,,,,,"<a href=""https://www.lotuss.com.my/en/product/farm-fresh-soy-milk-original-1l-73995886"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm Fresh Soy Milk Unsweetened,1 liter,7.30,,,,,"<a href=""https://www.lotuss.com.my/en/product/farm-fresh-soy-milk-unsweetened-1l-73996165"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm Gold Chicken Frank,300 g,2.98,3.70,0.72,19.50,,"<a href=""https://www.lotuss.com.my/en/product/75130239"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm's Best Cheese Premium Chicken Cocktail,500 g,12.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/farm-best-chic-cocktail-cheese-500g-70139814"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm's Best Classic Style Golden Crumb Chicken Nuggets,1 kg,13.98,17.70,3.72,21.00,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-golden-crumb-chic-nugget-1kg-1048228"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm's Best Golden Tempura Chicken Nugget,800 g,13.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/fb-golden-tempura-chicken-nugget-800g-74061216"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farm's Best Vegetables Chicken Meatballs,400 g,7.99,,,,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-chic-meatballs-vege-400g-6599"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Black Pepper Chicken Burger,480 g,9.98,10.89,0.91,8.40,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-black-pepper-chic-burger-480g-4811984"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Breaded Fillet With Cumin Seed,500 g,12.05,,,,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-breaded-fillet-w-cumin-500g-2817624"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Breded Chicken Vege Ball,500 g,8.48,8.90,0.42,4.70,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-breded-chic-vege-ball-500g-71895078"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chic Breaded Drummet,850 g,19.88,25.19,5.31,21.10,,"<a href=""https://www.lotuss.com.my/en/product/6653"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chicken Ball (Plain),400 g,6.98,7.99,1.01,12.60,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-chicken-ball-plain-400g-70630941"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chicken Burgers,600 g,10.15,,,,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-chic-burgers-600-g-6637"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chicken Chop Original,200 g,7.28,8.99,1.71,19.00,,"<a href=""https://www.lotuss.com.my/en/product/75141983"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chicken Chop Terriyaki,200 g,7.28,8.99,1.71,19.00,,"<a href=""https://www.lotuss.com.my/en/product/75141984"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chicken Cocktail,1 kg,18.90,,,,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-chic-cocktail-1kg-6580"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chicken Cocktail,500 g,8.88,11.35,2.47,21.80,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-chicken-cocktail-500g-3089959"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chicken Meatballs (Plain),850 g,13.98,15.40,1.42,9.20,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-chic-meatballs-plain-850g-6610"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Chili Hot Breaded Drumet,850 g,19.88,25.19,5.31,21.10,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-chili-hot-breaded-drumet-850g-6661"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Crispy Fried Chicken,850 g,20.75,,,,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-crispy-fried-chicken-850g-71248951"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Crispy Fried Chicken Spicy Belacan,850 g,15.48,17.25,1.77,10.30,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-cfc-spicy-belacan-850gm-4188616"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Crispy Nugget,850 g,16.45,,,,,"<a href=""https://www.lotuss.com.my/en/product/farms-best-crispy-nugget-850g-6548"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Jumbo Cheese Frank,400 g,10.85,,,,,"<a href=""https://www.lotuss.com.my/en/product/75090822"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Jumbo Chicken Cocktail,600 g,11.98,12.99,1.01,7.80,,"<a href=""https://www.lotuss.com.my/en/product/fb-jumbo-chicken-cocktail-600g-74061178"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
Chilled &amp; Frozen,Farms Best Jumbo Smoked Frank,400 g,10.10,,,,,"<a href=""https://www.lotuss.com.my/en/product/75090820"" target=""_blank"">Details</a>","<a href=""https://www.lotuss.com.my/en/category/chilled-frozen"" target=""_blank"">Start URL</a>"
