Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Details Link,Start URL
Beverages,Ahmad Tea Lemon&Ginger 20S,20 pcs,12.50,,,,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-lemon-ginger-20s,https://vgg.bites.com.my/collections/beverages?page=9
Beverages,Ahmad Tea Lemon&Lime 20X40G,20 x 40 g,12.48,13.55,1.07,7.90,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-lemon-lime-20x40g,https://vgg.bites.com.my/collections/beverages?page=9
Beverages,Ahmad Tea London Blend 100Tb,,15.70,,,,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-london-blend-100tb,https://vgg.bites.com.my/collections/beverages?page=16
Beverages,Ahmad Tea London Blend 25Tb,,5.70,,,,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-london-blend-25tb,https://vgg.bites.com.my/collections/beverages?page=18
Beverages,Ahmad Tea Mango 20X40G,20 x 40 g,12.48,13.55,1.07,7.90,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-mango-20x40g,https://vgg.bites.com.my/collections/beverages?page=3
Beverages,Ahmad Tea Peach&Passion 20X40G,20 x 40 g,12.48,13.55,1.07,7.90,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-peach-passion-20x40g,https://vgg.bites.com.my/collections/beverages?page=9
Beverages,Ahmad Tea Peppermint&Lemon 20S,20 pcs,12.50,,,,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-peppermint-lemon-20s,https://vgg.bites.com.my/collections/beverages?page=9
Beverages,Ahmad Tea Raspberry Indulgence 20S,20 pcs,12.48,13.55,1.07,7.90,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-raspberry-indulgence-20s,https://vgg.bites.com.my/collections/beverages?page=11
Beverages,Ahmad Tea Rooibos&Cinnamon 20S,20 pcs,12.50,,,,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-rooibos-cinnamon-20s,https://vgg.bites.com.my/collections/beverages?page=9
Beverages,Ahmad Tea Strawberry 20X40G,20 x 40 g,12.48,13.55,1.07,7.90,https://vgg.bites.com.my/collections/beverages/products/ahmad-tea-strawberry-20x40g,https://vgg.bites.com.my/collections/beverages?page=3
Beverages,Aik Cheong Chocolate Cafe Art 12X40G,12 x 40 g,15.90,,,,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-chocolate-cafe-art-12x40g,https://vgg.bites.com.my/collections/beverages?page=14
Beverages,Aik Cheong Kopi-O Bag 12X18G,12 x 18 g,10.68,11.60,0.92,7.90,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-kopi-o-bag-12x18g,https://vgg.bites.com.my/collections/beverages?page=10
Beverages,Aik Cheong Kopi-O Bag 20X10G,20 x 10 g,10.68,11.60,0.92,7.90,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-kopi-o-bag-20x10g,https://vgg.bites.com.my/collections/beverages?page=21
Beverages,Aik Cheong Kopi-O Bag Plus 15X14G,15 x 14 g,10.68,11.60,0.92,7.90,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-kopi-o-bag-plus-15x14g,https://vgg.bites.com.my/collections/beverages?page=21
Beverages,Aik Cheong Matcha Cafe Art 12X25G,12 x 25 g,15.80,,,,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-matcha-cafe-art-12x25g,https://vgg.bites.com.my/collections/beverages?page=22
Beverages,Aik Cheong White Coffee Hazelnut 12X38G,12 x 38 g,15.90,,,,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-white-coffee-hazelnut-12x38g,https://vgg.bites.com.my/collections/beverages?page=18
Beverages,Aik Cheong White Coffee Less Sweet 12X38G,12 x 38 g,15.90,,,,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-white-coffee-less-sweet-12x38g,https://vgg.bites.com.my/collections/beverages?page=18
Beverages,Aik Cheong White Coffee Original 12X38G,12 x 38 g,15.90,,,,https://vgg.bites.com.my/collections/beverages/products/aik-cheong-white-coffee-original-12x38g,https://vgg.bites.com.my/collections/beverages?page=18
Beverages,Aj Amino Vital Jelly Drink Amino Acid & Citric Acid Lemon 180Ml,180 ml,9.90,,,,https://vgg.bites.com.my/collections/beverages/products/aj-amino-vital-jelly-drink-amino-acid-citric-acid-lemon-180ml,https://vgg.bites.com.my/collections/beverages?page=19
Beverages,Aj Amino Vital Jelly Drink Apple 180Ml,180 ml,9.90,,,,https://vgg.bites.com.my/collections/beverages/products/aj-amino-vital-jelly-drink-apple-180ml,https://vgg.bites.com.my/collections/beverages?page=19
Beverages,Aj Amino Vital Jelly Drink Diet Exercise 180Ml,180 ml,9.90,,,,https://vgg.bites.com.my/collections/beverages/products/aj-amino-vital-jelly-drink-diet-exercise-180ml,https://vgg.bites.com.my/collections/beverages?page=19
Beverages,Alicafe T/A Genseng 20x20G,20 x 20 g,13.99,15.00,1.01,6.70,https://vgg.bites.com.my/collections/beverages/products/alicafe-t-a-genseng-20sx20g,https://vgg.bites.com.my/collections/beverages?page=26
Beverages,Alicafe T/A Ginseng 5In1 Karamel 36G,36 g,19.70,,,,https://vgg.bites.com.my/collections/beverages/products/alicafe-t-a-ginseng-5in1-karamel-36g,https://vgg.bites.com.my/collections/beverages?page=20
Beverages,Alicafe T/A Ginseng 5In1 Original 30G,30 g,19.70,,,,https://vgg.bites.com.my/collections/beverages/products/alicafe-t-a-ginseng-5in1-original-30g,https://vgg.bites.com.my/collections/beverages?page=7
Beverages,Alicafe Tongkat Ali 250Ml,250 ml,3.55,,,,https://vgg.bites.com.my/collections/beverages/products/alicafe-tongkat-ali-250ml,https://vgg.bites.com.my/collections/beverages?page=19
Beverages,Andros Jelly Juice Apple 90G,90 g,4.90,,,,https://vgg.bites.com.my/collections/beverages/products/andros-jelly-juice-apple-90g,https://vgg.bites.com.my/collections/beverages?page=24
Beverages,Andros Jelly Juice Mango 90G,90 g,4.90,,,,https://vgg.bites.com.my/collections/beverages/products/andros-jelly-juice-mango-90g,https://vgg.bites.com.my/collections/beverages?page=24
Beverages,Andros Jelly Juice Peach 90G,90 g,4.90,,,,https://vgg.bites.com.my/collections/beverages/products/andros-jelly-juice-peach-90g,https://vgg.bites.com.my/collections/beverages?page=24
